,Country,Balance,Product,January-2015,February-2015,March-2015,April-2015,May-2015,June-2015,July-2015,August-2015,September-2015,October-2015,November-2015,December-2015,January-2016,February-2016,March-2016,April-2016,May-2016,June-2016,July-2016,August-2016,September-2016,October-2016,November-2016,December-2016,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022,July-2022,August-2022,September-2022,October-2022,November-2022
582,Mexico,Net Electricity Production,Electricity,22658.551,20996.1,23944.468,24344.914,26050.905,26558.812,27432.122,28586.795,26533.801,25764.549,22872.102,22033.828,22296.173,21716.281,24013.376,25541.536,27413.158,27622.419,28879.025,28021.496,26378.149,26108.755,22827.221,22058.403,23519.342,21874.599,25262.467,24987.353,27947.35,28502.028,28472.977,29537.514,26527.296,25951.327,23555.892,22794.989,25694.0708,24154.7516,27513.813,27914.3645,30839.5206,30922.7231,32050.2876,32218.3891,29533.8046,28705.6494,26027.9289,25302.6968,25556.2515,24276.178,27215.9469,27362.6404,30640.9267,30763.6535,30003.2223,30522.464,27736.2408,27474.0302,24929.9114,24208.5914,26104.9244,25101.4981,27936.723,25531.889,27557.2683,29274.3574,31485.3588,32078.5599,29658.8614,29428.0345,26291.5432,25871.6658,26036.1864,23845.9146,27986.3163,28680.7801,31141.0171,31710.2108,32211.5649,32339.0343,30358.1617,29533.2085,26291.6887,26824.1602,24951.8798,23156.8564,26534.7072,27545.751,31088.9769,30811.1753,32228.8122,31318.2633,28585.0396,27695.8117,25478.9862
583,Mexico,Net Electricity Production,Geothermal,496.625,449.15,500.808,495.863,497.916,511.01,528.866,525.244,492.806,502.886,487.036,506.791,516.172,473.148,461.24,477.403,497.74,491.939,467.495,490.537,473.757,485.658,478.073,508.836,509.927,455.257,495.782,462.815,498.694,474.177,486.133,464.896,450.443,464.351,432.316,458.209,481.3012,417.6706,437.7767,407.3592,416.921,406.0627,417.6706,410.7727,400.5424,404.9586,431.4258,457.5384,445.1724,425.2626,450.6224,417.7084,438.9992,426.9735,443.7401,430.9543,401.5784,400.5389,374.7504,404.6995,432.7741,390.5614,414.0453,407.114,410.6129,385.026,399.4645,359.5366,336.9227,344.1722,331.8353,361.3559,368.0037,319.5855,384.1539,362.4032,368.2181,347.9069,355.4962,352.7348,338.9812,339.7978,349.8304,389.1564,434.1885,406.5164,459.4016,446.7319,471.5801,435.8237,400.0524,358.7719,365.0625,392.041,356.2691
584,Mexico,Net Electricity Production,Hydro,2054.106,2240.187,2827.186,3566.055,3983.409,3209.447,3257.522,2358.876,2364.5,1740.122,1599.744,1412.847,1321.344,1696.355,2519.779,3231.094,3610.318,2942.732,3040.183,3455.703,3112.757,2430.688,1338.539,1044.509,1335.929,1403.308,1898.365,2658.276,3735.014,3791.146,2517.785,3280.101,3891.041,3494.697,2290.298,1442.6,1687.106,1877.8698,2359.4915,2589.5683,4057.1559,4051.2545,3270.6353,2721.2974,2843.0201,3151.1006,2136.8919,1580.6087,1548.2335,1683.5372,1828.5176,2329.0618,2831.4618,2593.2883,2396.3949,2293.9866,1730.374,1521.7607,1485.9311,1294.4523,1185.9121,1087.0528,1672.9496,2350.5579,2844.767,2608.7797,2904.9055,3022.6907,2974.9088,2468.0739,1797.7585,1821.738,1842.4552,1941.5645,2207.0882,2800.958,3171.4679,2792.3629,2974.3921,3895.8295,4579.2238,4327.7528,2280.2606,1657.1373,1647.4526,1609.9028,2055.9885,2519.4821,3463.1813,3594.9251,3053.9487,4260.3593,4512.1293,3837.4717,2872.129
585,Mexico,Net Electricity Production,Natural Gas,13260.475,12121.802,13709.609,13838.691,14856.818,15573.407,16054.668,17544.442,16338.296,16144.233,14188.861,14002.153,13500.83,12984.708,14396.596,15010.734,15707.216,16312.727,16944.848,16425.706,15800.579,15662.453,14080.88,13945.864,13694.296,12878.769,14647.466,14092.658,16118.972,16080.411,16611.096,17014.032,15583.194,15095.314,15018.945,14650.117,14395.8508,13459.8934,15136.2395,15559.162,16750.9373,17278.8998,18264.2264,18705.1799,17174.2621,15898.8795,14698.2943,14315.9897,13932.1751,13295.1871,14530.7673,14960.8251,17429.0801,17646.3949,16317.8104,16941.0697,15536.1234,16115.5967,14092.3499,13584.7344,14750.0289,14070.774,15671.4655,13870.9591,14958.118,16604.9524,17993.7278,18922.1083,17541.8604,16809.7554,14940.8918,14466.4557,14767.9555,13027.6361,15230.5289,15576.2222,16953.0114,18645.142,18418.4408,18133.2598,16607.3225,15882.3782,14246.6143,15176.5287,13964.1428,12356.78,14055.2928,15297.9879,17171.4241,16856.311,17892.6113,16831.4274,15646.3659,15270.7002,14223.1263
586,Mexico,Net Electricity Production,Not Specified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,974.9167,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,1071.1667,0.0,0.0,,,,,,,,,
587,Mexico,Net Electricity Production,Nuclear,1074.391,976.087,1084.405,1028.94,911.928,985.354,1045.033,1053.174,1014.089,910.867,540.015,552.718,518.985,434.839,242.797,560.665,909.726,1074.983,1146.474,1139.116,1025.41,1106.574,1080.936,1031.494,997.377,936.106,1035.877,999.007,1030.207,1007.737,1011.227,531.094,597.454,706.275,570.504,1149.138,1168.6889,1050.6548,1123.2003,1069.4293,1155.695,938.2702,1148.7946,1146.4036,1099.4926,1151.9421,1125.1575,1139.2711,870.3482,452.4144,990.5555,840.9699,571.209,866.8865,997.1147,1016.3343,1082.7708,1051.9208,1103.8285,1036.6475,1088.7969,1082.6426,1142.4314,1103.9883,1006.922,954.9061,990.462,745.3237,503.3305,985.1707,688.8806,573.493,372.0522,610.7238,1144.8453,1117.4519,1076.5577,1032.5879,978.2276,1119.8904,1096.2713,898.976,1019.909,965.0613,952.5102,963.4852,963.5061,517.8216,610.0545,1044.5215,1071.3094,1056.2228,715.4202,561.8439,804.452
588,Mexico,Net Electricity Production,Oil and Petroleum Products,2248.181,2055.131,2324.328,2346.212,2518.825,2640.316,2721.909,2974.485,2769.995,2737.094,2405.58,2373.925,2382.355,2291.28,2540.422,2648.792,2771.693,2878.542,2990.086,2898.478,2788.168,2763.795,2484.71,2460.885,3140.076,2666.506,3077.231,3034.682,3151.963,3811.396,3801.555,4541.872,3105.185,2833.554,1945.018,1661.763,3349.1464,3131.3991,3521.3954,3619.7868,3897.0494,4019.8781,4249.111,4351.6974,3995.5345,3698.821,3419.5089,3330.567,3270.6116,3121.0771,3411.1326,3512.0897,4091.5185,4142.5336,3830.6452,3976.9568,3647.1423,3783.1751,3308.213,3189.0491,3462.6048,3303.148,3678.9142,3256.241,3511.4542,3898.0525,4224.0709,4442.0104,4117.9939,3946.1305,3507.4103,3396.0353,3466.8131,3058.2689,3575.4033,3656.5556,3979.7602,4376.9919,4323.7733,4256.8263,3898.6089,3728.4265,3344.427,3562.7266,3578.0527,3166.1958,3601.4082,3919.8258,4399.8591,4319.1172,4584.65,4312.7412,4009.0912,3912.8338,3644.4125
589,Mexico,Net Electricity Production,Other Combustible Non-Renewables,2.002,1.83,2.07,2.089,2.243,2.351,2.424,2.649,2.467,2.437,2.142,2.114,5.099,4.904,5.437,5.669,5.932,6.161,6.4,6.204,5.967,5.915,5.318,5.267,11.533,11.631,9.619,6.478,13.104,7.852,7.018,10.306,10.748,6.822,7.509,9.717,9.7949,9.1581,10.2987,10.5864,11.3973,11.7565,12.4269,12.727,11.6853,10.8176,10.0007,9.7406,10.5297,10.0482,10.9821,11.3071,13.1725,13.3368,12.3327,12.8037,11.7419,12.1798,10.6507,10.2671,11.1478,10.6344,11.8442,10.4834,11.305,12.5497,13.5993,14.3009,13.2578,12.7045,11.292,10.9335,11.1613,9.846,11.5109,11.7722,12.8127,14.0916,13.9203,13.7047,12.5515,12.0036,10.7673,11.4701,12.6608,11.2035,12.7434,13.8701,15.5687,15.283,16.2226,15.2605,14.186,13.8454,12.8956
590,Mexico,Net Electricity Production,Other Renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
591,Mexico,Net Electricity Production,Solar,13.588,17.275,21.792,24.299,26.912,24.5,23.864,22.519,17.803,17.222,15.803,13.422,28.495,35.466,41.995,44.996,54.264,48.59,45.26,42.605,36.998,35.293,28.133,21.905,55.323,61.326,73.795,95.268,96.692,92.638,102.663,102.323,91.339,109.161,104.241,88.802,29.3994,40.3198,67.7422,84.1757,107.482,102.318,139.5133,141.8146,122.4935,139.1141,174.5943,206.0331,344.6249,377.065,479.3284,534.69,648.0025,752.2988,702.6875,676.258,630.3387,671.7878,538.1507,616.7675,650.1762,729.7432,919.001,1050.2216,962.5852,1063.1877,1024.5511,1027.1362,927.5151,1085.238,924.3355,878.4607,951.7679,1060.5537,1339.1632,1307.4172,1478.0203,1263.1963,1253.3285,1262.2575,1101.7871,1164.9039,1068.6643,910.9411,790.2332,822.4287,1136.0508,1115.4758,1250.1235,1099.0961,1064.8553,958.5382,928.6923,906.75,881.3351
592,Mexico,Net Electricity Production,Total Combustible Fuels,18013.157,16466.372,18623.266,18798.611,20181.645,21155.067,21808.816,23832.539,22194.099,21930.482,19274.286,19020.66,18837.209,18209.127,20105.009,20436.121,21868.649,22526.234,23117.989,22239.809,21016.583,20858.476,18828.848,18594.946,19673.373,18156.229,20556.94,19892.189,22061.297,22723.692,23299.603,24520.182,21156.186,20400.088,19158.617,18384.604,19952.2465,18780.5991,21508.4722,21762.9038,23375.1644,23865.7102,24762.0825,25649.4327,23323.985,21757.7203,20112.9695,19447.7139,19617.2226,19181.455,20672.1153,20710.0341,23842.7741,23927.3804,22782.964,23822.3737,21625.0411,21627.9915,18677.0578,18120.6473,19737.2466,18928.3529,20965.4534,18354.8239,19790.605,21841.4653,23536.1556,24271.9162,22613.7275,21766.252,19530.3273,18941.4245,19471.014,17131.6344,19701.2239,20204.0337,22125.2379,24008.7079,23696.6506,22929.8843,20923.2279,20192.0586,18330.1129,20078.4332,19390.7675,17616.44,19872.6025,21337.8626,23731.819,23003.169,24534.1002,23096.9872,20971.6437,20538.848,18876.0782
593,Mexico,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",3666.479,3640.92,4335.508,4617.004,5064.303,4530.522,4693.87,3827.405,3443.25,3039.441,3159.963,2561.268,3042.587,3171.001,3774.986,4658.834,4754.16,4145.181,4743.345,4767.409,4456.243,4262.742,3024.454,2537.953,3121.038,3032.321,3956.921,4361.307,5045.531,4875.448,4206.289,4524.054,4811.205,4887.265,3956.284,3554.676,3936.5982,3664.3154,4240.7739,4403.1258,5568.9219,5239.9262,5209.8655,4488.5436,4173.68,4864.3316,3887.4879,4032.1391,4383.4348,3943.5069,4895.9222,5115.7141,5502.8285,5012.0251,5151.9768,4612.5893,3957.2623,3722.9512,4077.8585,3980.1299,4273.1224,4079.2017,4818.867,5056.099,5735.5602,5415.5442,5895.7087,5998.3864,5478.9812,5612.0314,5018.0652,5360.0214,5184.6499,5098.7305,6146.6938,6354.7129,6913.386,5607.1658,6477.5368,7226.5329,7272.6053,7377.3359,5885.3414,4787.4991,4957.207,4896.7514,6049.9017,5987.1333,6949.1685,6802.0673,6663.9974,7206.9941,6938.5603,6636.6891,5844.4673
594,Mexico,Net Electricity Production,Wind,1006.683,847.029,887.011,431.146,449.095,673.434,768.022,794.443,450.503,662.97,955.218,527.39,1073.968,867.346,642.556,791.257,472.461,537.941,1061.624,653.726,712.644,1192.066,1072.692,856.713,947.413,862.373,1201.708,879.798,525.446,412.638,1055.566,638.918,340.833,776.755,999.916,1271.636,1400.4121,1012.7209,1042.2133,1026.0115,752.1856,584.1909,1336.6748,1173.7514,769.3544,1125.897,1071.9732,1496.6149,1659.4832,1085.277,1723.641,1459.0095,1237.3134,1125.6593,1609.1544,1211.3903,1194.9711,1128.8638,1679.0262,1664.2107,1938.8518,1811.9786,1751.6756,1194.0165,1470.6095,1349.8258,1558.6534,1580.7898,1231.2901,1707.961,1947.2393,2224.0271,1959.7268,1710.6861,2138.6751,1817.3493,1850.3485,1194.2823,1882.3032,1707.2711,1247.5038,1538.5528,2171.7448,1752.2643,1736.7278,1738.0833,2047.1578,1608.377,1562.2184,1633.6399,2104.5461,1587.384,1092.0916,1458.8571,1688.7228
595,Mexico,Total Exports,Electricity,225.927,197.119,210.758,193.915,148.814,234.277,204.601,260.713,188.183,166.728,159.259,129.707,120.559,130.272,136.711,132.984,154.082,202.287,208.909,253.545,188.981,154.927,138.477,146.267,173.234,192.366,203.056,117.5,101.401,115.31,101.415,175.31,160.612,129.491,150.541,183.766,199.9671,143.1331,180.0564,172.5954,190.2493,153.4092,148.3443,249.2778,258.8235,226.2597,250.6715,253.2127,366.9037,361.1517,353.2585,429.2719,429.2719,429.2719,159.3357,146.0686,133.364,84.9679,82.7702,108.3642,93.9509,107.2475,107.3654,125.2048,136.7313,95.2503,109.0971,94.9303,84.8884,162.852,118.3054,107.3302,69.6934,70.3808,106.1319,184.625,131.772,140.556,137.1571,95.4854,80.3913,105.7602,108.1661,129.4252,462.1234,386.4919,533.9154,470.1032,675.1721,423.1006,355.0758,292.3341,339.6576,395.2249,
596,Mexico,Total Imports,Electricity,76.684,79.162,76.39,137.917,135.647,260.665,192.704,246.562,187.136,129.243,67.499,60.391,46.564,55.359,73.607,89.01,219.837,386.705,400.931,377.568,306.317,168.975,65.527,41.599,142.327,140.279,127.432,153.409,185.875,184.502,206.924,198.874,214.324,194.028,193.237,209.788,324.0866,227.412,220.0397,291.5,298.9839,312.9375,344.8584,352.0287,386.4449,343.3559,285.6708,285.6816,427.9981,344.4955,410.552,458.1043,499.6516,509.0276,275.6196,331.9765,311.44,152.3341,91.4127,94.388,67.0367,70.8385,96.1343,64.6654,90.5916,91.4318,135.6364,129.5973,105.2062,215.7265,188.3873,145.3394,54.9995,72.7285,62.419,198.6723,115.2718,90.152,111.1728,124.5013,92.5409,84.3786,81.5758,98.5641,373.2857,598.2357,889.0711,965.9429,1491.6446,1022.5188,944.5187,810.9929,313.1076,292.4624,
597,Mexico,Used for pumped storage,Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
598,Netherlands,Distribution Losses,Electricity,487.899,451.009,466.833,417.839,385.957,397.139,412.923,397.257,434.676,480.128,460.143,472.64,500.906,455.821,449.653,440.668,369.468,436.398,451.342,447.594,437.584,469.891,491.618,482.889,503.165,451.392,473.234,413.372,433.595,443.303,409.327,398.811,406.9,465.953,496.693,518.535,460.8801,437.1985,450.861,439.0202,512.7974,447.2177,477.2751,474.5426,455.4151,455.4151,358.8671,364.3321,475.3034,425.7059,438.105,401.9415,402.9745,393.0998,407.1656,384.7713,395.968,430.5769,441.8225,461.1736,468.2403,397.741,409.3257,375.5369,376.5021,368.779,386.1564,364.9174,375.5369,408.3605,418.98,438.492,412.6562,369.5969,380.362,346.8074,346.9912,339.9961,357.0966,336.9156,348.8281,379.4645,389.3321,406.3767,453.5205,406.1962,417.5374,381.3383,379.9008,371.8291,389.5124,368.2068,380.3894,416.4648,425.9233
599,Netherlands,Final Consumption (Calculated),Electricity,10213.587,9181.082,9496.324,8619.447,8504.181,8504.556,8817.53,8418.232,8507.536,9386.466,9692.765,10044.344,9903.354,9230.574,9098.091,8933.461,7585.845,8999.559,9392.823,9889.93,8581.392,9303.073,9832.809,9718.624,10338.576,9290.403,9745.115,8544.063,8869.772,8911.886,8496.905,8343.956,8446.472,9763.384,10100.531,10666.012,10224.4719,9749.8642,10076.9325,9965.2746,10139.385,9504.4519,8519.4784,8256.8079,7901.2424,8864.8445,9913.3327,10212.1219,10661.3481,9233.6314,9999.5874,8778.5946,9306.5174,8603.6074,9008.4315,8930.3341,8766.594,9894.3677,9876.2599,10309.1124,10356.2449,9837.5353,9625.4147,8280.6289,8613.9243,8607.8139,8924.2875,9248.5939,9019.2648,9716.8277,9664.4513,10300.7516,10889.9135,9766.644,10146.8679,9070.4336,9279.3957,9325.6392,9619.0492,9294.2657,9279.2405,9588.606,9831.2632,10187.1498,10189.4203,9155.7274,9176.23,8851.6952,9090.6363,9041.8386,9241.737,9071.8011,8505.7662,8625.7167,8391.4842
600,Netherlands,Net Electricity Production,"Coal, Peat and Manufactured Gases",3720.086,3204.651,3438.735,3718.05,3411.172,3030.245,3317.166,2931.251,3990.293,3653.23,2909.648,3060.61,3299.716,3247.833,3270.884,3312.101,3271.988,3221.032,2972.76,2669.196,2522.835,3552.784,3303.428,3269.819,3555.668,3505.925,2960.735,2441.413,1798.726,2917.956,2202.644,2299.146,2449.372,3060.222,2696.1,2907.012,2858.2853,2931.3139,2710.3792,2308.2595,2039.2553,1547.4675,1768.4022,2958.1219,2752.9022,2843.4947,2003.2032,2539.3627,2757.4823,2352.7309,1997.7917,1627.2571,1357.5372,1059.2797,1147.5353,645.3668,550.749,1625.6734,2285.538,2001.9497,936.4894,847.4046,927.8374,473.5815,504.066,388.9775,542.4137,598.014,1159.6061,1102.3735,1079.3286,1084.5822,1620.9592,1057.2583,1235.2877,813.3355,730.2076,665.7352,1519.996,1577.0163,1468.2714,2046.0677,1873.6798,2260.2868,1717.3199,935.5225,1544.7825,1130.3238,598.257,1329.1573,1567.649,1614.2187,1942.7457,1278.1756,1244.7475
601,Netherlands,Net Electricity Production,Combustible Renewables,409.383,338.268,431.669,372.556,398.101,388.172,399.673,388.611,344.58,393.535,412.322,441.342,455.348,418.683,435.728,411.587,372.557,347.72,392.663,392.663,363.095,379.654,382.019,360.73,411.873,371.907,377.457,384.119,367.466,360.805,376.347,386.339,355.254,326.39,370.796,343.042,387.0226,387.0226,387.0226,387.0226,312.9563,312.9563,402.6704,387.0226,387.0226,306.6972,378.6771,378.6771,445.4685,388.4086,481.4114,409.5453,408.8275,387.426,402.1346,475.635,273.6768,389.6805,755.0034,806.5726,546.3187,671.3186,811.8379,636.2062,753.5329,590.6213,804.0893,784.832,758.4091,829.1125,860.4591,942.9104,1038.5456,898.6113,963.6771,880.9317,785.1776,480.4865,918.0321,1092.2312,889.3459,892.4668,966.3669,909.6555,926.417,732.1273,949.8363,505.1044,534.1702,903.1692,931.4426,874.7782,771.629,514.8193,793.7859
602,Netherlands,Net Electricity Production,Electricity,10247.644,9371.252,9385.331,8428.436,7202.271,7019.855,8084.596,7401.64,8694.388,9937.781,9918.047,10211.122,9867.054,9044.563,9047.592,8667.998,7954.058,7893.913,8269.425,8762.784,9216.328,10612.246,10907.592,10745.442,11532.897,10086.927,9963.502,8815.592,8166.532,8475.331,8607.354,7447.917,7896.527,10244.491,10980.37,11207.7,10234.0765,10470.8345,9991.49,9235.4211,8586.1307,8490.3268,8191.6181,8188.2826,7813.5896,9442.658,9934.6992,10112.9781,11667.5773,10202.308,10656.1092,8685.6186,9378.7244,8037.7462,9029.067,8895.544,8936.983,10750.3179,10827.5614,10504.2019,11080.2496,10073.7803,9769.9003,8134.5717,9334.9291,9009.5503,10578.1887,10790.6457,9906.5031,10214.727,10142.1332,10608.2852,11427.2817,10734.8949,11457.2489,9743.943,9251.0609,8861.4423,9912.9359,8808.0623,8939.6287,9598.7696,10586.3903,11118.2805,10833.924,9428.5499,10614.5605,9196.6398,9226.3943,10430.5008,10131.4816,10135.9141,9365.9018,9352.4347,8970.4717
603,Netherlands,Net Electricity Production,Geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
604,Netherlands,Net Electricity Production,Hydro,9.27,12.36,13.39,12.36,10.3,4.12,2.06,2.06,4.12,3.09,6.18,13.39,13.344,4.766,13.344,15.25,12.391,8.578,10.484,10.484,1.906,1.906,4.766,2.859,5.33,11.725,14.923,3.198,2.132,1.066,2.132,1.066,2.132,3.198,8.527,5.33,4.2063,4.2063,4.2063,10.9363,10.9363,10.9363,0.8413,4.2063,4.2063,2.5238,6.73,8.4126,10.2456,7.6078,8.9935,8.5555,8.5424,6.4761,0.9871,1.0367,0.5118,4.8174,8.1348,8.2733,10.4631,2.4324,5.8166,6.6955,3.7422,2.4324,1.1651,0.0779,0.6736,2.6782,2.7885,7.3196,7.4389,4.2651,11.8127,8.211,9.5136,9.0425,8.061,10.2695,3.4275,3.3218,3.4527,5.0764,10.022,10.3224,11.3567,10.1679,3.0195,2.3627,0.5849,0.0751,0.8154,0.6695,1.2141
605,Netherlands,Net Electricity Production,Natural Gas,4545.49,4681.439,4109.088,3176.548,2306.376,2576.128,3103.511,2981.95,3145.994,4908.814,4826.914,4844.249,4463.45,3857.355,3979.268,3625.563,3095.965,3132.138,3472.527,4292.429,4833.156,5145.721,5382.231,5260.73,5883.471,4349.879,4772.905,4406.282,4890.574,3759.586,4637.731,3185.827,3563.147,4469.493,6200.498,5637.435,4937.6602,5298.523,5009.0504,4768.4751,4579.7311,4579.7311,4709.7982,3283.9499,3031.6392,4264.8318,5657.43,5404.1414,6368.3095,5713.9883,5714.0666,4548.619,5526.2574,4811.8301,5552.0996,5695.2064,6128.7276,6665.5787,6012.5794,5437.9491,7282.766,5727.6722,5204.6373,4423.8359,5274.1333,5561.6766,6586.2707,6759.3776,5590.5477,5337.2485,5751.8263,5965.7696,6029.5125,5805.1308,6013.4397,4488.8256,4197.788,4735.4008,3979.4526,2493.4387,3760.4576,3146.8361,5175.9001,4960.2125,4968.2985,3415.2267,4509.0931,3367.3785,3675.6457,3825.357,3314.0645,3664.7948,3169.4346,3955.5351,3152.177
606,Netherlands,Net Electricity Production,Not Specified,18.215,10.38,16.464,12.123,11.843,11.122,11.021,9.176,4.917,13.73,16.187,14.824,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.676,130.333,130.333,130.333,130.333,130.333,130.333,130.333,130.333,130.333,130.333,130.333,130.333,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,48.5782,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,49.6835,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,38.4688,42.5916,42.5916,42.5916,42.5916,42.5916,42.5916,42.5916,42.5916,42.5916,42.5916,42.5916
607,Netherlands,Net Electricity Production,Nuclear,363.623,328.659,362.624,344.643,131.863,228.763,328.659,352.634,344.643,359.627,348.638,362.624,344.274,322.125,343.655,321.668,127.721,324.506,324.506,331.128,331.128,324.506,330.182,324.506,369.271,333.667,364.185,281.786,,,177.006,341.805,347.908,339.77,354.012,368.254,370.9725,335.105,370.9725,350.4768,96.3299,227.5025,356.6255,40.9914,179.7177,342.2785,355.6007,368.9229,360.784,247.09,359.383,347.101,329.488,31.514,308.644,317.578,336.721,354.233,347.521,360.242,360.683,329.871,359.589,346.862,311.15,156.318,303.985,346.303,337.204,354.238,301.352,357.369,357.8444,321.1046,359.7485,332.6812,209.7012,0.0,328.676,350.442,339.1435,314.2873,346.2168,358.3624,360.879,325.838,351.382,102.821,356.24,340.607,347.457,344.779,338.106,354.712,346.468
608,Netherlands,Net Electricity Production,Oil and Petroleum Products,119.744,117.063,124.58,110.822,97.672,93.794,91.687,84.193,85.569,114.438,112.371,120.223,117.051,97.257,87.43,102.616,82.882,84.856,104.59,74.989,144.058,114.457,112.483,95.709,108.675,69.157,59.277,59.277,,167.952,88.916,108.675,79.036,256.868,,138.314,60.0577,69.667,64.8624,79.2762,141.7363,365.1511,26.4254,72.0693,2.4023,62.4601,249.8402,52.8508,120.5262,105.6427,124.7585,112.3139,131.0525,138.2734,82.9552,74.3902,84.794,153.0113,130.5309,106.0709,131.2749,151.7831,145.8258,109.8502,66.5591,74.9958,78.6556,86.4428,77.5157,84.6514,70.1462,83.6382,124.4445,115.3044,112.2349,149.8248,115.2534,92.8521,110.9547,128.9901,147.3363,142.4671,134.5412,111.7839,93.0683,130.025,141.816,117.0597,130.3844,144.8224,158.1811,148.1653,133.7143,107.2407,107.5013
609,Netherlands,Net Electricity Production,Other Combustible Non-Renewables,135.552,112.005,142.931,123.358,131.817,128.529,132.337,128.674,114.095,130.305,136.525,146.134,147.713,131.749,129.627,136.058,139.702,127.554,138.488,138.488,131.199,140.917,131.199,148.206,154.918,120.195,136.221,141.563,138.892,145.57,145.57,133.55,120.195,116.189,140.228,133.55,177.0138,177.0138,177.0138,177.0138,158.7021,166.332,166.332,177.0138,177.0138,132.7604,152.5981,97.6628,204.4724,175.6065,156.4037,145.2043,152.9441,125.73,125.1981,136.0675,102.2725,128.5442,158.4291,174.6084,153.803,169.7782,153.5339,188.5184,209.6101,186.2306,189.5046,186.8655,173.2418,171.1196,173.2895,188.0346,155.4319,113.126,147.5222,147.3948,157.3233,137.3188,170.2794,175.023,138.7433,124.7973,132.6367,160.8481,164.3893,148.8026,172.9025,156.0566,162.3652,168.0399,174.5715,188.3958,157.7583,151.1855,141.3063
